_BostonMA,108076943,b'Feb 27 UV index forecast for Boston is 3 (moderate)',2018-02-27 11:27:06
_BostonMA,108076943,"b'current weather in Boston: clear sky, 29?F\n100% humidity, wind 9mph, pressure 1025mb'",2018-02-27 11:25:31
_BostonMA,108076943,b'Boston: 6:22am: sunrise\nsunset will be at 5:32pm',2018-02-27 11:20:52
mmahoneyboston,79149357,"b'Happy Tuesday! @ Boston, Massachusetts https://t.co/elk8VLFrIp'",2018-02-27 11:16:50
RBValentim,189004885,b'Meet with members of our supporters group last at @TavernintheSq Allston to introduce our? https://t.co/8kulaVPz7n',2018-02-27 11:04:02
CompassJobBoard,126371773,"b""If you're looking for work in #Boston, MA, check out this #job: https://t.co/xYfixh8QnC #Hospitality #Hiring""",2018-02-27 09:30:54
_BostonMA,108076943,b'temperature down 37?F -&gt; 32?F\nhumidity up 48% -&gt; 92%\nwind 8mph -&gt; 11mph',2018-02-27 08:19:20
LegiScanMA,104723605,b'H3942 [Passed] Relative to the retirement benefits of certain employees of the city of Chicopee https://t.co/QhZkiez5Q8',2018-02-27 08:06:03
BrendaStarStyle,322050686,"b""Let's go Celts!!???\n#believeingreen #kyrieMVP #manicmonday #thishandsome ??\njbraid @ Boston Garden https://t.co/W1YmhHV5Hs""",2018-02-27 06:56:09
CLNSMedia,98920388,b'Always kinda interesting to watch the hard working people at @tdgarden remove the parquet to set? https://t.co/BWNEKngre5',2018-02-27 06:40:12
CLNSMedia,98920388,"b'CLNS? very own, @jtubz23 do his thing, Talking #redsox spring training on @NECN for @suffolk_u.? https://t.co/7DMEquGtPd'",2018-02-27 06:36:34
BboyThesis,297248899,"b'Always good times with these peeps. Madd love. @ Boston, Massachusetts https://t.co/CZEaPZNzUD'",2018-02-27 06:03:50
momofnoe,1284422881,b'#ILoveTurtles #OneOfMyFavoriteAnimals ?? #ProtectTheSea #MidnightRelaxing #Insomnia #NeedToSleep? https://t.co/kARNa1QOxf',2018-02-27 05:43:37
_BostonMA,108076943,b'broken clouds -&gt; clear sky\ntemperature down 38?F -&gt; 37?F\nhumidity down 64% -&gt; 48%\nwind 9mph -&gt; 8mph',2018-02-27 05:43:25
ehristinc,146823684,b'this moment right here. my own company. listening to frank. watching the sunset. writing in my? https://t.co/4LrxG8FkO4',2018-02-27 05:32:47
MrDooleys,208775974,"b'National Kahlua Day Today!! Tell ?The Dude?, he at the Dragon! #greendragon #somerspubs? https://t.co/BtaquJZ8Xl'",2018-02-27 05:29:10
1PERCENTGALLERY,2826664791,b'GREY EXILE \n#1percentgallery #1percentgallerysounds #art #vision #intelligence #intuition #touch? https://t.co/1NPBCWl2jc',2018-02-27 05:28:55
TheMediaShower,988071074,b'FYI: #WhatIs a Dapp? https://t.co/VQQBiywZfx #cryptonews #fintech https://t.co/ZhBYciO1q5',2018-02-27 05:26:09
topaliann12,323487531,"b'Soft smile on a soft day? @ Boston, Massachusetts https://t.co/7OeqOACKFG'",2018-02-27 05:25:38
harleychic247,121924520,b'When the Glynn Clan asks you to join the family you say... SLAINT?! ? I will be at antainboston? https://t.co/GxNOZlI8hN',2018-02-27 05:19:29
jeffpurser,22229976,b'Gearing up for spring. @VeroTrueSocial https://t.co/7na3uNtpi0',2018-02-27 05:13:12
quickcarloannow,1352639868,"b'Bad credit car loans in #boston #ma #credit #loans .. https://t.co/R3ZzQ0ubJq @ Boston, Massachusetts https://t.co/di6q40hNA8'",2018-02-27 05:06:08
BostonAttitude,355686812,"b""The #Celtics with a three game streak post the #Allstar break; after tonight's win over the Grizzlies. 109 - 98.? https://t.co/14A3Yt4dJS""",2018-02-27 05:05:22
gale89,184940934,"b""it's good to be home. @ TD Garden https://t.co/RCo6rlOd50""",2018-02-27 05:01:59
C_Rocka,16870328,b'We all search for love. We learn from love. We grow from love. And eventually die from love.? https://t.co/33OXaHX8Bl',2018-02-27 04:58:09
gale89,184940934,b'introducing..... @ TD Garden https://t.co/Gi3UwkvRRK',2018-02-27 04:58:06
ETFashionGroup,1856402390,b'Such a beautiful shoot by febianshahphotography ??#weddingdress #weddingphotography #wedding? https://t.co/TrUmMWQ4b7',2018-02-27 04:48:50
jayfallon,814754,b'@RadioFreeTom ?beef?',2018-02-27 04:38:16
attCAREERS,15857879,"b'Interested in a #job in #Boston, MA? This could be a great fit: https://t.co/fqHyvI17zE #Retail #Hiring'",2018-02-27 04:24:58
MarvAntMore,123053456,b'Love the TD atmosphere #Celtics https://t.co/GBdUzsk5kL',2018-02-27 04:23:31
jayfallon,814754,b'I wonder if homeowners insurance companies refusing to insure if there?s an assault weapon kept on the property wil? https://t.co/DuZJnfRD89',2018-02-27 04:23:11
jayfallon,814754,"b'@deathmtn I tend to look the same way on charting apps that include the same functionality, but folks who work with? https://t.co/5zgVIyHJWN'",2018-02-27 04:16:58
jayfallon,814754,"b'@deathmtn Yes, I?d provide a static image of the map in question and let the folks click to the real GMaps.'",2018-02-27 04:04:34
bross_mike,29079395,"b""sometimes i wish people knew / sometimes i'm afraid they do\n_________________\n#boston #nikon? https://t.co/eAqVRSCd0z""",2018-02-27 04:03:52
