ReeseKaron,1283494638,b'Right in front my favorite coffee shop in Dorchester. @ Sugarbowl Cafe https://t.co/CSf1BTYngA',2018-02-27 01:06:34
TotalTrafficBOS,249393984,b'Accident in #Dorchester on Expwy SB at EX 15 - Columbia Rd #traffic https://t.co/AoTr5OKtFq',2018-02-27 00:18:57
gregbodenair,21667166,b'Pretty stunning Boston sunset view the deck tonight #dorchester #followingboston @ Uphams Corner? https://t.co/bBTSFYCKSy',2018-02-26 22:18:43
MsRichard_SJP,727500065468731392,b'Tonight?s Homework @ Pope John Paul II Catholic Academy https://t.co/v2RDhAjYaA',2018-02-26 20:35:00
BeerWithBrenner,750810229084983297,b'#buythisbeer - Drinking a Half &amp; Half Lemonade Iced Tea IPA by @EvilTwinBrewing/@Omnipollo at @dorchesterbrew  ? https://t.co/YGoouD5qm1',2018-02-26 19:59:36
BeerWithBrenner,750810229084983297,b'#buythisbeer #drinklocal - Drinking a Pale Ale by Naked Ox Beer Co. at @dorchesterbrew  ? https://t.co/T5sQuGLGl8',2018-02-26 19:31:03
ReeseKaron,1283494638,b'Pretty sure my trips to Boston will include this neighborhood coffee shop. @ Sugarbowl Cafe https://t.co/UsAryAbx3K',2018-02-26 19:11:57
BeerWithBrenner,750810229084983297,b'#buythisbeer #drinklocal - Drinking an Embarrassment of Riches by @DorchesterBrew at @dorchesterbrew  ? https://t.co/pGplkhEGv6',2018-02-26 19:09:45
BeerWithBrenner,750810229084983297,"b""#buythisbeer #drinklocal easy drinking - Drinking a Clapp's Cream Ale by @DorchesterBrew at @dorchesterbrew  ?? https://t.co/qCnY3mpN1K""",2018-02-26 18:57:14
_TheDM,116766650,"b'Pretty decent tripel, bubblegum - Drinking a Hammersmith by @DorchesterBrew at @dorchesterbrew  ? https://t.co/WHJ2ULG2pE'",2018-02-26 18:44:46
BeerWithBrenner,750810229084983297,b'#buythisbeer creamsicle beer!!! - Drinking a Creamsicle by @DecadentAles at @dorchesterbrew  ? https://t.co/VjdVvo2qSO #photo',2018-02-26 18:38:49
BeerWithBrenner,750810229084983297,b'#buythisbeer - Drinking a Soul Made by @EvilTwinBrewing at @dorchesterbrew  ? https://t.co/mio0PuTlvF',2018-02-26 18:32:02
BeerWithBrenner,750810229084983297,b'#buythisbeer - Drinking  The Saus Baus IPA by @EvilTwinBrewing at @dorchesterbrew  ? https://t.co/GmJhx0YI0a',2018-02-26 18:22:17
_TheDM,116766650,b'Big and malty - Drinking a Dorchestivus by @DorchesterBrew at @dorchesterbrew  ? https://t.co/be539XIROP',2018-02-26 18:16:45
_TheDM,116766650,"b'Tasty, not disappointed     @BeerWithBrenner - Drinking a Heavy Metal Grampa by @DorchesterBrew at @dorchesterbrew? https://t.co/rbYeg1PhzI'",2018-02-26 18:13:21
BeerWithBrenner,750810229084983297,b'#buythisbeer DDH with love ?? - Drinking a Strobe Lights by @Stillwater_Art at @dorchesterbrew  ? https://t.co/4iNxD2eOeu',2018-02-26 18:11:34
