DrawUpAPlay,933390043561021447,"b'It?s much BIGGER than wins &amp; losses, Coach Williams(Tech Boston) &amp; Coach Coleman(Brighton) share? https://t.co/bdEDzaEAZt'",2018-02-27 06:27:49
CoachBalto,2808136894,b'At tomorrow?s bus hearing I want to remind the @CityOfBoston @marty_walsh @BostonBTD @BOSCityCouncil  that we spend? https://t.co/64Mxg5NKRQ',2018-02-27 04:55:33
speakotosico,57749398,"b""I'm at Vivian in Boston, MA https://t.co/AQibfvG3Om""",2018-02-27 02:02:35
Daniel_Miller8,58876537,b'Touring #ChildrensServices of #Roxbury where #KidsRule @boston25 https://t.co/da2qR6kPGd',2018-02-26 16:59:03
DjGhettoHype,37841861,b'#DAY57 Jesus says If your ashamed of Me I will be ashamed of you. There is No other Name that? https://t.co/Ctf6Vmf88g',2018-02-26 15:21:57
SoloChills,202415340,b'@MilftasticJJC I can?t begin to describe how annoying that was',2018-02-26 03:27:50
SoloChills,202415340,b'Carl?s death scenes https://t.co/NcjeELeqQL',2018-02-26 03:25:17
SoloChills,202415340,b'Can Carl just shut up and die already',2018-02-26 03:12:37
Lizonamission,17275725,"b'I love my city and its young people, but Dudley Street is home. The Boston Black Panther? https://t.co/1fWg3O1iM1'",2018-02-25 21:17:15
ChrisDanaArt,82545413,b'From Friday: @KaiDavisPoet feature at @houseslamboston. https://t.co/goiNaXFcKL',2018-02-25 19:39:31
MarleneBoyette,19899150,"b'Mark Your Calendars!!! On March 10, 2018 from 11-3pm @codeecelectic presents the second annual? https://t.co/XdTV1ci33F'",2018-02-25 19:27:41
Lizonamission,17275725,b'For Colored Girls @ Hibernian Hall https://t.co/qbqSXOaH6m',2018-02-25 19:19:49
jetroscholar,27477923,"b'Hey Family, today February 25th at 4pm...i am waiting for you @? https://t.co/V7DrdcyRxy'",2018-02-25 18:52:24
NE_BBallAcademy,2763443552,"b'Shy Odom 6?5 C/O G/F 2022 with the 2 hand jam, assist from Donovan Crawford 5?9 C/O G 2020 DC finished with 10pts 8? https://t.co/ouGKgXgQDt'",2018-02-25 12:25:27
jetroscholar,27477923,"b'Today, Sunday February 25th at 4pm. You have an appointment with the? https://t.co/hEbI3Q4RlY'",2018-02-25 12:09:14
CoachBalto,2808136894,b'2 years ago a child was hit &amp; killed crossing the street on Humboldt Ave in #Roxbury. The response to this resident? https://t.co/hIin7pCfsD',2018-02-25 02:58:33
ENIGMUE,55633313,b'#PaintNight with Boston Artist #RufusFaulkSr @FrugalBookstore #QueenNefertiti was the? https://t.co/yCMaplzqVd',2018-02-25 02:17:27
CoachBalto,2808136894,b'Maybe other areas of Humboldt Ave are a little too fast. When will the city do something? https://t.co/zKJfd0RSUA',2018-02-25 01:08:23
CulturedModesty,64000972,b'Family Affair Vibes As We Shake Our Dadgum Heads At White Liberals In Dudley..... @ Dudley Cafe https://t.co/v760hCwPeF',2018-02-25 00:31:32
ENIGMUE,55633313,"b'#PaintNight with Boston Artist #RufusFaulkSr (@ Frugal Bookstore in Roxbury, MA) https://t.co/BAuxS1eeWd https://t.co/f4TA267XsC'",2018-02-24 21:36:20
NAknightstrack,469674106,"b'New School Record for our 4x400 Meter Relay team. Jack Chace, Matt Chicko, Noah Olsen &amp; Trevor Nassar run 3:25.99 a? https://t.co/4ERowjLiEd'",2018-02-24 20:58:07
MrMaguireHJSHS,816283742973153280,b'Congrats Brandon on your 4th place 2 mile finish at the #MIAA All- State Track and Field Championships!? https://t.co/7lWbduJnh3',2018-02-24 19:59:42
Lizonamission,17275725,b'We Are Better Together. Healing and working with other residents of our city on both sides of? https://t.co/AOhIhdozyS',2018-02-24 18:59:08
charlesnyonga,153410948,b'Just posted a photo @ Bully Boy Distillers https://t.co/NPyZw0vV0R',2018-02-24 17:41:36
iamMrJump,24974064,b'@BayStateRun 2018 MIAA Indoor Track &amp; Field Live Stream  https://t.co/8zqExFAfs0',2018-02-24 15:21:59
THEMAESTROZOOM,20682810,b'#ZoningOutOnMusic @ #PhilsIllDeals w dj_ak_iconic @ Dudley Square https://t.co/T0G2EhTkiK',2018-02-24 00:53:30
CrooklynMayo,16484687,b'Its about to go down.  #ilovemyjob?? @ Do?a Habana https://t.co/cJ0Cgst2Qh',2018-02-24 00:52:12
HistoryAtPlay,1337838836,b'#fbf to October: @ShirleyEustis luncheon for #Governor Archer O?Reilly. Photo by: Magdalena? https://t.co/6VxOM2m5w5',2018-02-23 21:43:35
maximumbeth,29481392,b'May have just found my new favorite place in the city. @RoxburyInno https://t.co/tQKxVUFYbn',2018-02-23 20:32:25
ilovefgc,177168275,b'New signature hoodies! Available in cropped for full length! S-2X Ordered today on our Etsy! Use? https://t.co/Bwl9yMqPLn',2018-02-23 19:36:15
bio_marcia,96670878,b'19 semanas e 2 dias de felicidade com a fam?lia crescendo. Obrigada? https://t.co/n2WfEKQT2c',2018-02-23 17:26:16
roxburykor,197293415,b'#flashbackfridays jeahhhh #salute my mfn guy...miss da fuck outta u? https://t.co/km2qG1YI1B',2018-02-23 16:12:08
roxburykor,197293415,b'Factz.....????for da month???FOH WHERE GREAT #Wakandaforever @? https://t.co/lSpoKUe3Ea',2018-02-23 16:01:02
DjGhettoHype,37841861,b'#DAY54 Stop wasting time !! You Got one Life to live. What ever you do do the the best of your? https://t.co/UqVeZihLgp',2018-02-23 15:53:36
roxburykor,197293415,"b'This mf @nipseyhussle gritted them teeth, wit da fuck IN &amp; came from? https://t.co/WJ6kCFGGc4'",2018-02-23 14:33:39
roxburykor,197293415,"b'Cut da fuckin shit???????? @ Roxbury, Massachusetts https://t.co/gws2MceLME'",2018-02-23 14:28:36
cuttdiamonds,595930978,b'?',2018-02-23 01:28:37
speakotosico,57749398,"b""I'm at Vivian in Boston, MA https://t.co/OheMQY6Fsi""",2018-02-22 23:00:18
DrawUpAPlay,933390043561021447,b'Coach Sean Ryan tries to rally The Burke players in yesterday?s loss to Tech Boston.? https://t.co/h6Z5foFLB7',2018-02-22 20:32:26
DrawUpAPlay,933390043561021447,b'Burke Captain Levar Williams (thereal_levar) gets the Bulldogs hype before yesterday?s game? https://t.co/CIHsnDCp0J',2018-02-22 20:32:18
DrawUpAPlay,933390043561021447,"b'Congratulations to the Brighton Bengals, they beat New Mission High 71-50 in yesterday?s semi? https://t.co/oHnayL4bY3'",2018-02-22 20:14:34
826boston,43887507,"b""Have you RSVP'd to Erin's Treadmill Dance Party at @HeartbreakRunCo? A $45 donation to Erin's 2018 @bostonmarathon? https://t.co/mlzOChdl8v""",2018-02-22 18:52:19
DjGhettoHype,37841861,b'G #DAY53 All you talk about is God. Yes. Because God has been good To Me. And And He is God My? https://t.co/jwVBeSppLK',2018-02-22 15:53:43
BostonBobcats,900493621,b'Shy Odom C/O 2022 G/F 6?5 of BCDS is ranked the #1 player in New England and a top 20 player in the country. Video? https://t.co/u1QYcYbziU',2018-02-22 03:04:57
markdeecee,253503198,"b'El-Hajj Malik El-Shabazz\nAn amazing historical figure, to many a? https://t.co/XVRfPkd50z'",2018-02-22 02:08:26
AlanSchererJr,208761056,"b'A look at the Hancock from afar.\n.\n.\n #followingboston #cityscapeboston @ Roxbury, Massachusetts https://t.co/MUIFQTJr9q'",2018-02-22 01:07:07
dereklumpkins,99129644,b'I hope old properties like this survive the current (re)building boom.\n.\n.\n.\n.\n#boston? https://t.co/AvaJtOfLnF',2018-02-21 22:18:34
AudiLynch,86025386,b'?? Kudos to Youth Department at #RefugeTemple for designing this amazing sweatshirt!\n\n? Refuge? https://t.co/55ZKJ8UIPj',2018-02-21 19:33:39
MASSCreative,612890241,b'Teens sharing what they learned today: Age doesn?t matter. Activism is more than https://t.co/KMU7crVsuY?s importan? https://t.co/BDqWnz9G6Y',2018-02-21 19:21:50
